celex,subject,country,case_label,ecli,judge,advocate,chamber,lodge_date,document_date,year_document,year_lodge,is_join_case,ruling_title,ruling_name,ruling_type
62010CJ0484,Approximation of laws,Spain,  Case C-484/10,EU:C:2012:113,Levits,Bot,Spain-Fifth Chamber,2010-10-07,2012-03-01,2012,2010.0,0,Judgment of the Court (Fifth Chamber) of 1 March 2012. , Asociación para la Calidad de los Forjados (Ascafor) and Asociación de Importadores y Distribuidores de Acero para la Construcción (Asidac) v Administración del Estado and Others. , Reference for a preliminary ruling: Tribunal Supremo - Spain. 
62010CJ0484,Free movement of goods,Spain,  Case C-484/10,EU:C:2012:113,Levits,Bot,Spain-Fifth Chamber,2010-10-07,2012-03-01,2012,2010.0,0,Judgment of the Court (Fifth Chamber) of 1 March 2012. , Asociación para la Calidad de los Forjados (Ascafor) and Asociación de Importadores y Distribuidores de Acero para la Construcción (Asidac) v Administración del Estado and Others. , Reference for a preliminary ruling: Tribunal Supremo - Spain. 
62010CJ0484,Measures having equivalent effect,Spain,  Case C-484/10,EU:C:2012:113,Levits,Bot,Spain-Fifth Chamber,2010-10-07,2012-03-01,2012,2010.0,0,Judgment of the Court (Fifth Chamber) of 1 March 2012. , Asociación para la Calidad de los Forjados (Ascafor) and Asociación de Importadores y Distribuidores de Acero para la Construcción (Asidac) v Administración del Estado and Others. , Reference for a preliminary ruling: Tribunal Supremo - Spain. 
62010CJ0484,Quantitative restrictions,Spain,  Case C-484/10,EU:C:2012:113,Levits,Bot,Spain-Fifth Chamber,2010-10-07,2012-03-01,2012,2010.0,0,Judgment of the Court (Fifth Chamber) of 1 March 2012. , Asociación para la Calidad de los Forjados (Ascafor) and Asociación de Importadores y Distribuidores de Acero para la Construcción (Asidac) v Administración del Estado and Others. , Reference for a preliminary ruling: Tribunal Supremo - Spain. 
62010CJ0485,Competition,Greece,Case C-485/10,EU:C:2012:395,Arabadjiev,Cruz VillalÃ³n,Greece-Sixth Chamber,2010-10-08,2012-06-28,2012,2010.0,0,Judgment of the Court (Sixth Chamber) of 28 June 2012.,European Commission v Hellenic Republic.,not_specified
62010CJ0485,State aids,Greece,Case C-485/10,EU:C:2012:395,Arabadjiev,Cruz VillalÃ³n,Greece-Sixth Chamber,2010-10-08,2012-06-28,2012,2010.0,0,Judgment of the Court (Sixth Chamber) of 28 June 2012.,European Commission v Hellenic Republic.,not_specified
62010CJ0488,Approximation of laws,Spain,Câ488/10,EU:C:2012:88,IleÅ¡iÄ,Mengozzi,Spain-First Chamber,2010-10-11,2012-02-16,2012,2010.0,0,Judgment of the Court (First Chamber); 16 February 2012.,Celaya Emparanza y Galdos Internacional SA v Proyectos Integrales de Balizamiento SL.,Reference for a preliminary ruling from the Juzgado de lo Mercantil nº 1 de Alicante y nº 1 de Marca Comunitaria.
62010CJ0488,Designs,Spain,Câ488/10,EU:C:2012:88,IleÅ¡iÄ,Mengozzi,Spain-First Chamber,2010-10-11,2012-02-16,2012,2010.0,0,Judgment of the Court (First Chamber); 16 February 2012.,Celaya Emparanza y Galdos Internacional SA v Proyectos Integrales de Balizamiento SL.,Reference for a preliminary ruling from the Juzgado de lo Mercantil nº 1 de Alicante y nº 1 de Marca Comunitaria.
62010CJ0488,Intellectual; industrial and commercial property,Spain,Câ488/10,EU:C:2012:88,IleÅ¡iÄ,Mengozzi,Spain-First Chamber,2010-10-11,2012-02-16,2012,2010.0,0,Judgment of the Court (First Chamber); 16 February 2012.,Celaya Emparanza y Galdos Internacional SA v Proyectos Integrales de Balizamiento SL.,Reference for a preliminary ruling from the Juzgado de lo Mercantil nº 1 de Alicante y nº 1 de Marca Comunitaria.
62010CJ0489,Agriculture and Fisheries,Poland,Case C-489/10,EU:C:2012:319,Borg Barthet,Kokott,Poland-Grand Chamber,2010-10-12,2012-06-05,2012,2010.0,0,Judgment of the Court (Grand Chamber); 5 June 2012.,Łukasz Marcin Bonda.,Reference for a preliminary ruling from the Sąd Najwyższy.
62010CJ0489,General provisions,Poland,Case C-489/10,EU:C:2012:319,Borg Barthet,Kokott,Poland-Grand Chamber,2010-10-12,2012-06-05,2012,2010.0,0,Judgment of the Court (Grand Chamber); 5 June 2012.,Łukasz Marcin Bonda.,Reference for a preliminary ruling from the Sąd Najwyższy.
62010CJ0490,Acts of the institutions,not_specified,Case Câ490/10,EU:C:2012:525,Ã Caoimh,Mengozzi,not_specified-Second Chamber,2010-10-08,2012-09-06,2012,2010.0,0,Judgment of the Court (Second Chamber); 6 September 2012.,European Parliament v Council of the European Union.,not_specified
62010CJ0490,General provisions,not_specified,Case Câ490/10,EU:C:2012:525,Ã Caoimh,Mengozzi,not_specified-Second Chamber,2010-10-08,2012-09-06,2012,2010.0,0,Judgment of the Court (Second Chamber); 6 September 2012.,European Parliament v Council of the European Union.,not_specified
62010CJ0490,Provisions governing the Institutions,not_specified,Case Câ490/10,EU:C:2012:525,Ã Caoimh,Mengozzi,not_specified-Second Chamber,2010-10-08,2012-09-06,2012,2010.0,0,Judgment of the Court (Second Chamber); 6 September 2012.,European Parliament v Council of the European Union.,not_specified
62010CJ0492,Indirect taxation,Austria,Case C-492/10,EU:C:2011:800,Borg Barthet,Mengozzi,Austria-First Chamber,2010-10-14,2011-12-01,2011,2010.0,0,Judgment of the Court (First Chamber) of 1 December 2011.,Immobilien Linz GmbH &amp; Co. KG v Finanzamt Freistadt Rohrbach Urfahr.,Reference for a preliminary ruling: Unabhängiger Finanzsenat; Außenstelle Linz - Austria.
62010CJ0492,Taxation,Austria,Case C-492/10,EU:C:2011:800,Borg Barthet,Mengozzi,Austria-First Chamber,2010-10-14,2011-12-01,2011,2010.0,0,Judgment of the Court (First Chamber) of 1 December 2011.,Immobilien Linz GmbH &amp; Co. KG v Finanzamt Freistadt Rohrbach Urfahr.,Reference for a preliminary ruling: Unabhängiger Finanzsenat; Außenstelle Linz - Austria.
62010CJ0495,Approximation of laws,France,Case C-495/10,EU:C:2011:869,Schiemann,Mengozzi,France-Grand Chamber,2010-10-15,2011-12-21,2011,2010.0,0,Judgment of the Court (Grand Chamber) of 21 December 2011.,Centre hospitalier universitaire de Besançon v Thomas Dutrueux and Caisse primaire d'assurance maladie du Jura.,Reference for a preliminary ruling: Conseil d'État - France.
62010CJ0495,Consumer protection,France,Case C-495/10,EU:C:2011:869,Schiemann,Mengozzi,France-Grand Chamber,2010-10-15,2011-12-21,2011,2010.0,0,Judgment of the Court (Grand Chamber) of 21 December 2011.,Centre hospitalier universitaire de Besançon v Thomas Dutrueux and Caisse primaire d'assurance maladie du Jura.,Reference for a preliminary ruling: Conseil d'État - France.
62010CJ0498,Approximation of laws,Netherlands,Case Câ498/10,EU:C:2012:635,Levits,Kokott,Netherlands-First Chamber,2010-10-14,2012-10-18,2012,2010.0,0,Judgment of the Court (First Chamber); 18 October 2012.,X NV v Staatssecretaris van Financiën.,Reference for a preliminary ruling from the Hoge Raad der Nederlanden.
62010CJ0498,Freedom to provide services,Netherlands,Case Câ498/10,EU:C:2012:635,Levits,Kokott,Netherlands-First Chamber,2010-10-14,2012-10-18,2012,2010.0,0,Judgment of the Court (First Chamber); 18 October 2012.,X NV v Staatssecretaris van Financiën.,Reference for a preliminary ruling from the Hoge Raad der Nederlanden.
62010CJ0499,Taxation,Belgium,  Case C-499/10,EU:C:2011:871,Arestis,Trstenjak,Belgium-Seventh Chamber,2010-10-19,2011-12-21,2011,2010.0,0,Judgment of the Court (Seventh Chamber) of 21 December 2011. , Vlaamse Oliemaatschappij NV v FOD Financiën. , Reference for a preliminary ruling: Rechtbank van eerste aanleg te Brugge - Belgium. 
62010CJ0499,Value added tax,Belgium,  Case C-499/10,EU:C:2011:871,Arestis,Trstenjak,Belgium-Seventh Chamber,2010-10-19,2011-12-21,2011,2010.0,0,Judgment of the Court (Seventh Chamber) of 21 December 2011. , Vlaamse Oliemaatschappij NV v FOD Financiën. , Reference for a preliminary ruling: Rechtbank van eerste aanleg te Brugge - Belgium. 
62010CJ0500,Principles; objectives and tasks of the Treaties,Italy,  Case C-500/10,EU:C:2012:186,JaraÅ¡iÅ«nas,Sharpston,Italy-Fourth Chamber,2010-10-19,2012-03-29,2012,2010.0,0,Judgment of the Court (Fourth Chamber) of 29 March 2012. , Ufficio IVA di Piacenza v Belvedere Costruzioni Srl. , Reference for a preliminary ruling: Commissione tributaria centrale; sezione di Bologna - Italy. 
62010CJ0500,Taxation,Italy,  Case C-500/10,EU:C:2012:186,JaraÅ¡iÅ«nas,Sharpston,Italy-Fourth Chamber,2010-10-19,2012-03-29,2012,2010.0,0,Judgment of the Court (Fourth Chamber) of 29 March 2012. , Ufficio IVA di Piacenza v Belvedere Costruzioni Srl. , Reference for a preliminary ruling: Commissione tributaria centrale; sezione di Bologna - Italy. 
62010CJ0500,Value added tax,Italy,  Case C-500/10,EU:C:2012:186,JaraÅ¡iÅ«nas,Sharpston,Italy-Fourth Chamber,2010-10-19,2012-03-29,2012,2010.0,0,Judgment of the Court (Fourth Chamber) of 29 March 2012. , Ufficio IVA di Piacenza v Belvedere Costruzioni Srl. , Reference for a preliminary ruling: Commissione tributaria centrale; sezione di Bologna - Italy. 
62010CJ0502,Immigration and asylum policy,Netherlands,  Case C-502/10,EU:C:2012:636,Silva de Lapuerta,Bot,Netherlands-Third Chamber,2010-10-20,2012-10-18,2012,2010.0,0,Judgment of the Court (Third Chamber) of 18 October 2012. , Staatssecretaris van Justitie v Mangat Singh. , Reference for a preliminary ruling: Raad van State - Netherlands. 
62010CJ0502,area of freedom; security and justice,Netherlands,  Case C-502/10,EU:C:2012:636,Silva de Lapuerta,Bot,Netherlands-Third Chamber,2010-10-20,2012-10-18,2012,2010.0,0,Judgment of the Court (Third Chamber) of 18 October 2012. , Staatssecretaris van Justitie v Mangat Singh. , Reference for a preliminary ruling: Raad van State - Netherlands. 
62010CJ0503,Common customs tariff,Bulgaria,  Case C-503/10,EU:C:2011:872,JaraÅ¡iÅ«nas,MazÃ¡k,Bulgaria-Eighth Chamber,2010-10-20,2011-12-21,2011,2010.0,0,Judgment of the Court (Eighth Chamber) of 21 December 2011. ," Evroetil AD v Direktor na Agentsia ""Mitnitsi"". ", Reference for a preliminary ruling: Varhoven administrativen sad - Bulgaria. 
62010CJ0503,Customs Union,Bulgaria,  Case C-503/10,EU:C:2011:872,JaraÅ¡iÅ«nas,MazÃ¡k,Bulgaria-Eighth Chamber,2010-10-20,2011-12-21,2011,2010.0,0,Judgment of the Court (Eighth Chamber) of 21 December 2011. ," Evroetil AD v Direktor na Agentsia ""Mitnitsi"". ", Reference for a preliminary ruling: Varhoven administrativen sad - Bulgaria. 
62010CJ0503,Environment,Bulgaria,  Case C-503/10,EU:C:2011:872,JaraÅ¡iÅ«nas,MazÃ¡k,Bulgaria-Eighth Chamber,2010-10-20,2011-12-21,2011,2010.0,0,Judgment of the Court (Eighth Chamber) of 21 December 2011. ," Evroetil AD v Direktor na Agentsia ""Mitnitsi"". ", Reference for a preliminary ruling: Varhoven administrativen sad - Bulgaria. 
62010CJ0503,Excise duties,Bulgaria,  Case C-503/10,EU:C:2011:872,JaraÅ¡iÅ«nas,MazÃ¡k,Bulgaria-Eighth Chamber,2010-10-20,2011-12-21,2011,2010.0,0,Judgment of the Court (Eighth Chamber) of 21 December 2011. ," Evroetil AD v Direktor na Agentsia ""Mitnitsi"". ", Reference for a preliminary ruling: Varhoven administrativen sad - Bulgaria. 
62010CJ0503,Free movement of goods,Bulgaria,  Case C-503/10,EU:C:2011:872,JaraÅ¡iÅ«nas,MazÃ¡k,Bulgaria-Eighth Chamber,2010-10-20,2011-12-21,2011,2010.0,0,Judgment of the Court (Eighth Chamber) of 21 December 2011. ," Evroetil AD v Direktor na Agentsia ""Mitnitsi"". ", Reference for a preliminary ruling: Varhoven administrativen sad - Bulgaria. 
62010CJ0503,Taxation,Bulgaria,  Case C-503/10,EU:C:2011:872,JaraÅ¡iÅ«nas,MazÃ¡k,Bulgaria-Eighth Chamber,2010-10-20,2011-12-21,2011,2010.0,0,Judgment of the Court (Eighth Chamber) of 21 December 2011. ," Evroetil AD v Direktor na Agentsia ""Mitnitsi"". ", Reference for a preliminary ruling: Varhoven administrativen sad - Bulgaria. 
62010CJ0504,Taxation,Slovakia,  Case C-504/10,EU:C:2011:707,Silva de Lapuerta,Kokott,Slovakia-Seventh Chamber,2010-10-21,2011-10-27,2011,2010.0,0,Judgment of the Court (Seventh Chamber) of 27 October 2011. , Tanoarch s.r.o. v Daňové riaditeľstvo Slovenskej republiky. , Reference for a preliminary ruling: Najvyšší súd Slovenskej republiky - Slovakia. 
62010CJ0504,Value added tax,Slovakia,  Case C-504/10,EU:C:2011:707,Silva de Lapuerta,Kokott,Slovakia-Seventh Chamber,2010-10-21,2011-10-27,2011,2010.0,0,Judgment of the Court (Seventh Chamber) of 27 October 2011. , Tanoarch s.r.o. v Daňové riaditeľstvo Slovenskej republiky. , Reference for a preliminary ruling: Najvyšší súd Slovenskej republiky - Slovakia. 
62010CJ0505,Taxation,Denmark,Case C-505/10,EU:C:2011:725,Silva de Lapuerta,Bot,Denmark-Third Chamber,2010-10-21,2011-11-10,2011,2010.0,0,Judgment of the Court (Third Chamber) of 10 November 2011.,Partrederiet Sea Fighter v Skatteministeriet.,Reference for a preliminary ruling: Højesteret - Denmark.
62010CJ0506,External relations,Germany,  Case C-506/10,EU:C:2011:643,JuhÃ¡sz,JÃ¤Ã¤skinen,Germany-Third Chamber,2010-10-21,2011-10-06,2011,2010.0,0,Judgment of the Court (Third Chamber) of 6 October 2011. , Rico Graf and Rudolf Engel v Landratsamt Waldshut. , Reference for a preliminary ruling: Amtsgericht Waldshut-Tiengen - Germany. 
62010CJ0506,General provisions,Germany,  Case C-506/10,EU:C:2011:643,JuhÃ¡sz,JÃ¤Ã¤skinen,Germany-Third Chamber,2010-10-21,2011-10-06,2011,2010.0,0,Judgment of the Court (Third Chamber) of 6 October 2011. , Rico Graf and Rudolf Engel v Landratsamt Waldshut. , Reference for a preliminary ruling: Amtsgericht Waldshut-Tiengen - Germany. 
62010CJ0506,international agreements,Germany,  Case C-506/10,EU:C:2011:643,JuhÃ¡sz,JÃ¤Ã¤skinen,Germany-Third Chamber,2010-10-21,2011-10-06,2011,2010.0,0,Judgment of the Court (Third Chamber) of 6 October 2011. , Rico Graf and Rudolf Engel v Landratsamt Waldshut. , Reference for a preliminary ruling: Amtsgericht Waldshut-Tiengen - Germany. 
62010CJ0507,area of freedom; security and justice,Italy,  Case C-507/10,EU:C:2011:873,Cunha Rodrigues,Cruz VillalÃ³n,Italy-Second Chamber,2010-10-25,2011-12-21,2011,2010.0,0,Judgment of the Court (Second Chamber) of 21 December 2011. , Criminal proceedings against X. , Reference for a preliminary ruling: Tribunale di Firenze - Italy. 
62010CJ0507,judicial cooperation in criminal matters,Italy,  Case C-507/10,EU:C:2011:873,Cunha Rodrigues,Cruz VillalÃ³n,Italy-Second Chamber,2010-10-25,2011-12-21,2011,2010.0,0,Judgment of the Court (Second Chamber) of 21 December 2011. , Criminal proceedings against X. , Reference for a preliminary ruling: Tribunale di Firenze - Italy. 
62010CJ0508,Immigration and asylum policy,Netherlands,Case Câ508/10,EU:C:2012:243,Ã Caoimh,Bot,Netherlands-Second Chamber,2010-10-25,2012-04-26,2012,2010.0,0,Judgment of the Court (Second Chamber); 26 April 2012.,European Commission v Kingdom of the Netherlands.,not_specified
62010CJ0508,area of freedom; security and justice,Netherlands,Case Câ508/10,EU:C:2012:243,Ã Caoimh,Bot,Netherlands-Second Chamber,2010-10-25,2012-04-26,2012,2010.0,0,Judgment of the Court (Second Chamber); 26 April 2012.,European Commission v Kingdom of the Netherlands.,not_specified
62010CJ0509,Agriculture and Fisheries,Germany,Case Câ509/10,EU:C:2012:416,Levits,JÃ¤Ã¤skinen,Germany-First Chamber,2010-10-26,2012-07-05,2012,2010.0,0,Judgment of the Court (First Chamber); 5 July 2012.,Josef Geistbeck and Thomas Geistbeck v Saatgut-Treuhandverwaltungs GmbH.,Reference for a preliminary ruling from the Bundesgerichtshof.
62010CJ0509,Intellectual; industrial and commercial property,Germany,Case Câ509/10,EU:C:2012:416,Levits,JÃ¤Ã¤skinen,Germany-First Chamber,2010-10-26,2012-07-05,2012,2010.0,0,Judgment of the Court (First Chamber); 5 July 2012.,Josef Geistbeck and Thomas Geistbeck v Saatgut-Treuhandverwaltungs GmbH.,Reference for a preliminary ruling from the Bundesgerichtshof.
62010CJ0509,Plant varieties,Germany,Case Câ509/10,EU:C:2012:416,Levits,JÃ¤Ã¤skinen,Germany-First Chamber,2010-10-26,2012-07-05,2012,2010.0,0,Judgment of the Court (First Chamber); 5 July 2012.,Josef Geistbeck and Thomas Geistbeck v Saatgut-Treuhandverwaltungs GmbH.,Reference for a preliminary ruling from the Bundesgerichtshof.
62010CJ0510,Approximation of laws,Denmark,Case Câ510/10,EU:C:2012:244,MalenovskÃ½,Trstenjak,Denmark-Third Chamber,2010-10-25,2012-04-26,2012,2010.0,0,Judgment of the Court (Third Chamber); 26 April 2012.,DR and TV2 Danmark A/S v NCB – Nordisk Copyright Bureau.,Reference for a preliminary ruling from the Østre Landsret.
